,대표식품코드,대표식품명,식품유형,식품분류(대),식품분류(중),식품분류(소),대표식품 내 전통식품수
3092,104341,철유찬,복합식품,기타,기타,기타,1
3093,104343,청각자반,복합식품,기타,기타,기타,1
3094,104344,청감주,복합식품,주류,양조곡주,순곡주류,6
3095,104345,청과말림,복합식품,기타,기타,기타,1
3096,104346,청과장아찌,복합식품,기타,기타,기타,1
3097,104347,청국장,복합식품,조미식,장류,청국장,11
3098,104348,청귤,단일식품,기타,기타,기타,1
3099,104350,청태콩절임,복합식품,기타,기타,기타,2
3100,104351,청두스프,복합식품,기타,기타,기타,1
3101,104352,청두즙,복합식품,주식,죽류,죽,1
3102,104354,청둥오리국,복합식품,부식,국류,기타,1
3103,104355,청량미,단일식품,기타,기타,기타,1
3104,104356,청리,복합식품,기타,기타,기타,1
3105,104357,청매경단,복합식품,기호식,떡류,삶은떡,1
3106,104358,청매정과,복합식품,기호식,한과류,정과,6
3107,104359,청명주,복합식품,주류,양조곡주,순곡주류,5
3108,104360,청보리죽,복합식품,주식,죽류,죽,1
3109,104361,청서주,복합식품,주류,양조곡주,순곡주류,5
3110,104362,청어,단일식품,기타,기타,기타,2
3111,104363,청어구이,복합식품,부식,구이류,구이,3
3112,104365,청어선,복합식품,부식,찜류,선,4
3113,104366,청어순대국,복합식품,부식,국류,탕류,1
3114,104367,청어식해,복합식품,부식,젓갈류,식해,1
3115,104368,청어전,복합식품,부식,구이류,전유어,2
3116,104370,청어젓,복합식품,부식,젓갈류,발효젓,13
3117,104371,청어조림,복합식품,부식,찜류,조림,1
3118,104372,청어지짐이,복합식품,부식,전골류,찌개,1
3119,104373,청어찜,복합식품,부식,찜류,찜,2
3120,104375,청육장,복합식품,조미식,장류,된장,1
3121,104376,청장,복합식품,조미식,장류,기타,20
3122,104377,청정미,단일식품,기타,기타,기타,1
3123,104378,청정미인절미,복합식품,기호식,떡류,친떡,1
3124,104379,청정반방,복합식품,주식,밥류,기타,1
3125,104380,청주,복합식품,주류,양조곡주,순곡주류,14
3126,104381,청천백석차,복합식품,기호식,음청류,다류,4
3127,104382,청태장,복합식품,조미식,장류,된장,8
3128,104383,청태장아찌,복합식품,기타,기타,기타,1
3129,104385,청태콩죽,복합식품,주식,죽류,죽,1
3130,104386,청파탕,복합식품,부식,국류,토장국,1
3131,104387,청포,복합식품,부식,나물류,묵,3
3132,104388,청화주,복합식품,주류,양조곡주,순곡주류,1
3133,104389,초,복합식품,주류,기타,기타,14
3134,104393,초계탕,복합식품,부식,국류,냉국,8
3135,104394,초고추장,복합식품,조미식,장류,고추장,5
3136,104395,초교탕,복합식품,부식,국류,탕류,2
3137,104396,초나물,복합식품,부식,나물류,기타,5
3138,104397,초론,복합식품,부식,찜류,초,1
3139,104401,초밀,복합식품,기타,기타,기타,1
3140,104402,초백주,복합식품,주류,기타,기타,3
3141,104403,초법,복합식품,주류,기타,기타,3
3142,104405,초장,복합식품,조미식,장류,기타,27
3143,104406,초전병,복합식품,부식,구이류,전,1
3144,104407,초젓국,복합식품,부식,젓갈류,발효젓,3
3145,104408,초주,복합식품,주류,기타,기타,1
3146,104409,초콩,복합식품,기타,기타,기타,1
3147,104411,초피떡,복합식품,기호식,떡류,기타,1
3148,104413,촉초수제비,복합식품,주식,면류,수제비,1
3149,104415,총각무깍두기,복합식품,부식,김치,무김치,1
3150,104416,총계탕,복합식품,부식,국류,곰국,2
3151,104417,총떡,복합식품,부식,구이류,전,1
3152,104418,총명탕,복합식품,기호식,음청류,기타,1
3153,104419,추국주,복합식품,주류,기타,기타,1
3154,104422,추복탕,복합식품,부식,국류,탕류,2
3155,104423,추어탕,복합식품,부식,국류,탕류,4
3156,104425,추탕,복합식품,부식,국류,탕류,2
3157,104426,추포탕,복합식품,부식,국류,탕류,7
3158,104427,추향주,복합식품,주류,양조곡주,순곡주류,1
3159,104428,춘주,복합식품,주류,기타,기타,4
3160,104429,출전,복합식품,기호식,떡류,기타,1
3161,104430,출주,복합식품,주류,양조곡주,혼양곡주류,2
3162,104431,취나물,복합식품,부식,나물류,숙채,2
3163,104432,취루면,복합식품,주식,면류,기타,1
3164,104433,취쌈,복합식품,부식,장아찌류,기타,2
3165,104434,취팔선,복합식품,기타,기타,기타,1
3166,104438,측백나무잎미수가루,복합식품,기타,기타,기타,1
3167,104441,측백나무탕,복합식품,기호식,음청류,다류,1
3168,104443,치자꽃절임,복합식품,기타,기타,기타,2
3169,104444,치자씨죽,복합식품,주식,죽류,죽,1
3170,104445,치자주악,복합식품,기호식,떡류,지진떡,1
3171,104446,치자편화채,복합식품,기호식,음청류,화채,1
3172,104447,치즈,복합식품,조미식,양념류,양념류,2
3173,104448,치즈튀김,복합식품,기타,기타,기타,1
3174,104449,칠계탕,복합식품,부식,국류,탕류,3
3175,104450,칠두주,복합식품,주류,양조곡주,순곡주류,2
3176,104451,칠밥,복합식품,주식,밥류,기타,1
3177,104453,칠양계,복합식품,부식,국류,탕류,1
3178,104454,칠일된장,복합식품,조미식,장류,된장,1
3179,104455,칠일주,복합식품,주류,양조곡주,순곡주류,13
3180,104456,칠향계,복합식품,부식,국류,곰국,7
3181,104457,칡,단일식품,기타,기타,기타,2
3182,104459,칡가루떡,복합식품,기호식,떡류,기타,1
3183,104460,칡가루죽,복합식품,주식,죽류,죽,5
3184,104465,침장,복합식품,조미식,장류,기타,3
3185,104467,침향,단일식품,기호식,음청류,기타,1
3186,104468,칼국수,복합식품,주식,면류,국수,2
3187,104469,콩,단일식품,기타,기타,기타,10
3188,104470,콩가루,단일식품,기타,기타,기타,3
3189,104471,콩가루다식,복합식품,기호식,한과류,다식,6
3190,104472,콩가루떡,복합식품,기타,기타,기타,3
3191,104473,콩가루만두피,복합식품,주식,면류,만두,1
3192,104474,콩가루반죽튀김,복합식품,기타,기타,기타,1
3193,104475,콩강정,복합식품,기호식,한과류,유과,8
3194,104477,콩국,복합식품,부식,국류,맑은장국,4
3195,104478,콩국냉면,복합식품,부식,국류,기타,1
3196,104479,콩국수,복합식품,주식,면류,기타,2
3197,104480,콩국화채,복합식품,기호식,음청류,화채,1
3198,104482,콩꼬투리장,복합식품,조미식,장류,기타,1
3199,104483,콩나물,복합식품,부식,나물류,숙채,8
3200,104484,콩나물국,복합식품,부식,국류,맑은장국,5
3201,104485,콩나물무침,복합식품,부식,나물류,숙채,3
3202,104486,콩나물밥,복합식품,주식,밥류,흰밥,2
3203,104487,콩나물볶음,복합식품,부식,찜류,볶음,2
3204,104488,콩나물죽,복합식품,주식,죽류,죽,3
3205,104489,콩나물지짐이,복합식품,부식,전골류,찌개,1
3206,104490,콩나물탕,복합식품,부식,국류,맑은장국,1
3207,104494,콩밥,복합식품,주식,밥류,흰밥,4
3208,104496,콩시루떡,복합식품,기호식,떡류,찐떡,1
3209,104497,콩엿,복합식품,기호식,한과류,기타,3
3210,104499,콩잎국,복합식품,기타,기타,기타,1
3211,104500,콩잎장,복합식품,조미식,장류,된장,2
3212,104501,콩자반,복합식품,부식,장아찌류,기타,9
3213,104502,콩장,복합식품,조미식,장류,기타,4
3214,104503,콩주,복합식품,주류,양조곡주,순곡주류,1
3215,104504,콩죽,복합식품,주식,죽류,죽,19
3216,104505,콩즙,복합식품,조미식,장류,기타,1
3217,104506,콩짠지,복합식품,부식,나물류,생채,1
3218,104507,콩팥구이,복합식품,부식,구이류,구이,3
3219,104508,콩팥볶음,복합식품,부식,찜류,볶음,2
3220,104509,콩팥전골,복합식품,부식,전골류,전골,1
3221,104510,콩팥회,복합식품,부식,회류,기타,1
3222,104511,크림,복합식품,조미식,양념류,양념류,1
3223,104513,타락,복합식품,기타,기타,기타,8
3224,104514,타락죽,복합식품,주식,죽류,죽,12
3225,104515,타래과,복합식품,기호식,한과류,유밀과,3
3226,104516,탁주,복합식품,주류,양조곡주,순곡주류,24
3227,104517,탄평채,복합식품,부식,나물류,묵,1
3228,104518,탕,복합식품,부식,국류,탕류,5
3229,104519,탕밥,복합식품,주식,밥류,기타,1
3230,104520,탕저법,복합식품,기타,기타,기타,1
3231,104521,탕평채,복합식품,부식,나물류,묵,8
3232,104522,탕폐,복합식품,기타,기타,기타,1
3233,104523,태각장,복합식품,조미식,장류,된장,1
3234,104524,태극선,복합식품,부식,찜류,선,2
3235,104527,토끼,기술,부식,찜류,찜,4
3236,104531,토끼고기국,복합식품,부식,국류,기타,1
3237,104532,토끼고기선지국,복합식품,부식,국류,곰국,1
3238,104533,토끼고기찜,복합식품,기타,기타,기타,1
3239,104534,토끼머리즙,기술,주식,죽류,즙,1
3240,104535,토란,단일식품,기타,기타,기타,8
3241,104538,토란견과찜,복합식품,부식,찜류,찜,1
3242,104539,토란고기국,복합식품,부식,국류,기타,1
3243,104540,토란구이,복합식품,부식,구이류,구이,1
3244,104541,토란국,복합식품,부식,국류,맑은장국,7
3245,104542,토란단자,복합식품,기호식,떡류,찐떡,3
3246,104543,토란대김치,복합식품,부식,김치,기타,1
3247,104544,토란대절임,복합식품,부식,김치,기타,1
3248,104545,토란떡,복합식품,기호식,떡류,기타,1
3249,104546,토란말림,복합식품,기타,기타,기타,1
3250,104547,토란병,복합식품,기호식,떡류,지진떡,8
3251,104548,토란요리,복합식품,기타,기타,기타,1
3252,104549,토란장아찌,복합식품,부식,장아찌류,장아찌,2
3253,104550,토란전,복합식품,부식,구이류,전,1
3254,104551,토란전병,복합식품,기호식,떡류,지진떡,2
3255,104552,토란조림,복합식품,부식,찜류,조림,3
3256,104553,토란줄기국,복합식품,부식,국류,기타,1
3257,104554,토란탕,복합식품,부식,국류,탕류,2
3258,104555,토란튀김,복합식품,기타,기타,기타,1
3259,104556,토마토냉채,복합식품,부식,나물류,냉채,1
3260,104558,토마토찜,복합식품,부식,찜류,찜,1
3261,104560,토장,복합식품,조미식,장류,된장,3
3262,104562,통김치,복합식품,부식,김치,배추김치,6
3263,104570,튀각,복합식품,부식,장아찌류,기타,4
3264,104571,파,단일식품,조미식,양념류,양념류,7
3265,104572,파강회,복합식품,부식,회류,숙회,4
3266,104573,파구이,복합식품,부식,구이류,구이,1
3267,104574,파국,복합식품,부식,국류,기타,5
3268,104575,파김치,복합식품,부식,김치,야채김치,3
3269,104576,파나물,복합식품,부식,나물류,숙채,6
3270,104578,파래,복합식품,기타,기타,기타,1
3271,104579,파래무침,복합식품,부식,나물류,숙채,1
3272,104580,파뿌리,기술,기타,보관법,,1
3273,104581,파산적,복합식품,부식,구이류,적,7
3274,104582,파씨죽,복합식품,주식,죽류,죽,1
3275,104583,파양념,복합식품,조미식,양념류,고명류,1
3276,104584,파장아찌,복합식품,부식,장아찌류,장아찌,8
3277,104585,파전,복합식품,부식,구이류,전,2
3278,104586,파죽,복합식품,주식,죽류,죽,2
3279,104588,파지단,복합식품,조미식,양념류,고명류,2
3280,104590,파창국,복합식품,부식,국류,기타,1
3281,104591,파초대,복합식품,조미식,양념류,고명류,1
3282,104592,파초절임,복합식품,기타,기타,기타,1
3283,104593,파초포,복합식품,부식,장아찌류,기타,1
3284,104596,팥,단일식품,기타,기타,기타,2
3285,104597,팥가루,단일식품,기타,기타,기타,2
3286,104599,팥경단,복합식품,기호식,떡류,삶은떡,3
3287,104601,팥계피편,복합식품,기호식,떡류,기타,2
3288,104602,팥고추장,복합식품,조미식,장류,고추장,5
3289,104603,팥단자,복합식품,기호식,떡류,친떡,2
3290,104604,팥떡,복합식품,기호식,떡류,찐떡,5
3291,104607,팥밥,복합식품,주식,밥류,흰밥,5
3292,104608,팥소,복합식품,기타,기타,기타,2
3293,104609,팥시루떡,복합식품,기호식,떡류,찐떡,27
3294,104610,팥시루편,복합식품,기호식,떡류,찐떡,10
3295,104611,팥앙금떡,복합식품,기호식,떡류,찐떡,1
3296,104612,팥장,복합식품,조미식,장류,된장,6
3297,104613,팥죽,복합식품,주식,죽류,죽,35
3298,104614,팥즙,복합식품,주식,죽류,즙,1
3299,104616,팥찰편,복합식품,기호식,떡류,친떡,1
3300,104617,팥편,복합식품,기호식,떡류,기타,1
3301,104618,패주전유어,복합식품,부식,구이류,전유어,1
3302,104619,팽란,복합식품,부식,회류,숙란,1
3303,104620,편,복합식품,기호식,떡류,찐떡,1
3304,104621,편수,복합식품,주식,면류,만두,10
3305,104622,편수만두,복합식품,주식,면류,만두,1
3306,104623,편육,복합식품,부식,회류,편육,1
3307,104624,편육전유어,복합식품,부식,구이류,전,5
3308,104626,편육조림,복합식품,부식,찜류,조림,1
3309,104627,편포,복합식품,부식,장아찌류,기타,12
3310,104628,편포구이,복합식품,부식,구이류,구이,1
3311,104630,포,복합식품,부식,장아찌류,기타,4
3312,104633,포구이,복합식품,부식,구이류,구이,1
3313,104634,포도,단일식품,기호식,한과류,정과,3
3314,104636,포도소주,복합식품,주류,증류주,약용증류주,1
3315,104638,포도정과,복합식품,기호식,한과류,정과,4
3316,104639,포도주,복합식품,주류,기타,기타,8
3317,104640,포도즙,복합식품,기호식,음청류,기타,1
3318,104641,포도차,복합식품,기호식,음청류,다류,10
3319,104642,포쌈,복합식품,부식,장아찌류,기타,1
3320,104643,포육,복합식품,기타,기타,기타,1
3321,104647,표고나물,복합식품,부식,나물류,기타,1
3322,104649,표고찜,복합식품,부식,찜류,찜,1
3323,104652,청태콩장,복합식품,조미식,장류,된장,2
3324,104654,풋고추나물,복합식품,부식,나물류,숙채,1
3325,104656,풋고추산적,복합식품,부식,구이류,구이,1
3326,104657,풋고추장아찌,복합식품,부식,장아찌류,장아찌,4
3327,104658,풋고추전,복합식품,부식,구이류,전,8
3328,104660,풋고추조림,복합식품,부식,찜류,조림,8
3329,104661,풋고추찌개,복합식품,부식,전골류,찌개,1
3330,104662,풋고추찜,복합식품,부식,찜류,찜,2
3331,104663,풋고추튀김,복합식품,기타,기타,기타,1
3332,104666,풋마늘김치,복합식품,부식,김치,야채김치,1
3333,104667,풋마늘장아찌,복합식품,부식,장아찌류,장아찌,1
3334,104669,풋배추냉채,복합식품,부식,나물류,냉채,1
3335,104670,피마자기름,복합식품,조미식,양념류,양념류,3
3336,104671,피마자잎쌈,복합식품,부식,나물류,기타,2
3337,104675,필발죽,복합식품,주식,죽류,죽,1
